"268987"	"Canaliculitis"			"D000069282"		"Canaliculitis"			
"268988"	"Rituximab"			"D000069283"		"Rituximab"			
"268989"	"Protein Translocation Systems"			"D000069284"		"Protein Translocation Systems"			
"268990"	"Infliximab"			"D000069285"		"Infliximab"			
"268991"	"Bortezomib"			"D000069286"		"Bortezomib"			
"268992"	"Capecitabine"			"D000069287"		"Capecitabine"			
"268993"	"Parasite Encystment"			"D000069289"		"Parasite Encystment"			
"268994"	"Incisional Hernia"			"D000069290"		"Incisional Hernia"			
"268995"	"Pyroptosis"			"D000069292"		"Pyroptosis"			
"268996"	"Plasmablastic Lymphoma"			"D000069293"		"Plasmablastic Lymphoma"			
"268997"	"Twin-Arginine-Translocation System"			"D000069294"		"Twin-Arginine-Translocation System"			
"268998"	"Mammary Analogue Secretory Carcinoma"			"D000069295"		"Mammary Analogue Secretory Carcinoma"			
"268999"	"Type III Secretion Systems"			"D000069296"		"Type III Secretion Systems"			
"269000"	"Acne Conglobata"			"D000069316"		"Acne Conglobata"			
"269001"	"Type IV Secretion Systems"			"D000069319"		"Type IV Secretion Systems"			
"269002"	"Type V Secretion Systems"			"D000069320"		"Type V Secretion Systems"			
"269003"	"Mitochondrial Replacement Therapy"			"D000069321"		"Mitochondrial Replacement Therapy"			
"269004"	"Self Expandable Metallic Stents"			"D000069322"		"Self Expandable Metallic Stents"			
"269005"	"Neurovascular Coupling"			"D000069336"		"Neurovascular Coupling"			
"269006"	"Fused Kidney"			"D000069337"		"Fused Kidney"			
"269007"	"Neuropathology"			"D000069338"		"Neuropathology"			
"269008"	"Trachelectomy"			"D000069339"		"Trachelectomy"			
"269009"	"Deprescriptions"			"D000069340"		"Deprescriptions"			
"269010"	"Transitional Care"			"D000069341"		"Transitional Care"			
"269011"	"Medical Overuse"			"D000069342"		"Medical Overuse"			
"269012"	"Bone-Implant Interface"			"D000069343"		"Bone-Implant Interface"			
"269013"	"Erlotinib Hydrochloride"			"D000069347"		"Erlotinib Hydrochloride"			
"269014"	"Quetiapine Fumarate"			"D000069348"		"Quetiapine Fumarate"			
"269015"	"Linezolid"			"D000069349"		"Linezolid"			
"269016"	"Telerehabilitation"			"D000069350"		"Telerehabilitation"			
"269017"	"Tympanocentesis"			"D000069356"		"Tympanocentesis"			
"269018"	"Type VI Secretion Systems"			"D000069376"		"Type VI Secretion Systems"			
"269019"	"Type VII Secretion Systems"			"D000069377"		"Type VII Secretion Systems"			
"269020"	"Mitochondrial Ribosomes"			"D000069396"		"Mitochondrial Ribosomes"			
"269021"	"Intravital Microscopy"			"D000069416"		"Intravital Microscopy"			
"269022"	"Toxicological Phenomena"			"D000069436"		"Toxicological Phenomena"			
"269023"	"Pharmacological Phenomena"			"D000069437"		"Pharmacological Phenomena"			
"269024"	"Ezetimibe"			"D000069438"		"Ezetimibe"			
"269025"	"Dasatinib"			"D000069439"		"Dasatinib"			
"269026"	"Natalizumab"			"D000069442"		"Natalizumab"			
"269027"	"Heptavalent Pneumococcal Conjugate Vaccine"			"D000069443"		"Heptavalent Pneumococcal Conjugate Vaccine"			
"269028"	"Omalizumab"			"D000069444"		"Omalizumab"			
"269029"	"Atomoxetine Hydrochloride"			"D000069445"		"Atomoxetine Hydrochloride"			
"269030"	"Atazanavir Sulfate"			"D000069446"		"Atazanavir Sulfate"			
"269031"	"Tiotropium Bromide"			"D000069447"		"Tiotropium Bromide"			
"269032"	"Denosumab"			"D000069448"		"Denosumab"			
"269033"	"Cinacalcet Hydrochloride"			"D000069449"		"Cinacalcet Hydrochloride"			
"269034"	"Liraglutide"			"D000069450"		"Liraglutide"			
"269035"	"Long Term Adverse Effects"			"D000069451"		"Long Term Adverse Effects"			
"269036"	"Pathogen-Associated Molecular Pattern Molecules"			"D000069452"		"Pathogen-Associated Molecular Pattern Molecules"			
"269037"	"Ultrasonic Waves"			"D000069453"		"Ultrasonic Waves"			
"269038"	"Darunavir"			"D000069454"		"Darunavir"			
"269039"	"Palivizumab"			"D000069455"		"Palivizumab"			
"269040"	"Silent Mutation"			"D000069456"		"Silent Mutation"			
"269041"	"Population Forecast"			"D000069457"		"Population Forecast"			
"269042"	"Ranolazine"			"D000069458"		"Ranolazine"			
"269043"	"Teas, Herbal"			"D000069459"		"Teas, Herbal"			
"269044"	"Teas, Medicinal"			"D000069460"		"Teas, Medicinal"			
"269045"	"Bendamustine Hydrochloride"			"D000069461"		"Bendamustine Hydrochloride"			
"269046"	"Dimethyl Fumarate"			"D000069462"		"Dimethyl Fumarate"			
"269047"	"Olive Oil"			"D000069463"		"Olive Oil"			
"269048"	"Solifenacin Succinate"			"D000069464"		"Solifenacin Succinate"			
"269049"	"Febuxostat"			"D000069465"		"Febuxostat"			
"269050"	"Red Meat"			"D000069466"		"Red Meat"			
"269051"	"Fecal Microbiota Transplantation"			"D000069467"		"Fecal Microbiota Transplantation"			
"269052"	"Desvenlafaxine Succinate"			"D000069468"		"Desvenlafaxine Succinate"			
"269053"	"Medical-Surgical Nursing"			"D000069469"		"Medical-Surgical Nursing"			
"269054"	"Venlafaxine Hydrochloride"			"D000069470"		"Venlafaxine Hydrochloride"			
"269055"	"Neurosurgeons"			"D000069471"		"Neurosurgeons"			
"269056"	"Colesevelam Hydrochloride"			"D000069472"		"Colesevelam Hydrochloride"			
"269057"	"Dose Hypofractionation"			"D000069473"		"Dose Hypofractionation"			
"269058"	"Sofosbuvir"			"D000069474"		"Sofosbuvir"			
"269059"	"Re-Irradiation"			"D000069475"		"Re-Irradiation"			
"269060"	"Linagliptin"			"D000069476"		"Linagliptin"			
"269061"	"Lisdexamfetamine Dimesylate"			"D000069478"		"Lisdexamfetamine Dimesylate"			
"269062"	"Buprenorphine, Naloxone Drug Combination"			"D000069479"		"Buprenorphine, Naloxone Drug Combination"			
"269063"	"Emtricitabine, Tenofovir Disoproxil Fumarate Drug Combination"			"D000069480"		"Emtricitabine, Tenofovir Disoproxil Fumarate Drug Combination"			
"269064"	"Origin of Life"			"D000069497"		"Origin of Life"			
"269065"	"Ezetimibe, Simvastatin Drug Combination"			"D000069499"		"Ezetimibe, Simvastatin Drug Combination"			
"269066"	"Abiraterone Acetate"			"D000069501"		"Abiraterone Acetate"			
"269067"	"Budesonide, Formoterol Fumarate Drug Combination"			"D000069502"		"Budesonide, Formoterol Fumarate Drug Combination"			
"269068"	"Vilazodone Hydrochloride"			"D000069503"		"Vilazodone Hydrochloride"			
"269069"	"International Law"			"D000069516"		"International Law"			
"269070"	"Blogs"			"D000069520"		"Blogs"			
"269071"	"Adult Day Care Centers"			"D000069537"		"Adult Day Care Centers"			
"269072"	"Infectious Encephalitis"			"D000069544"		"Infectious Encephalitis"			
"269073"	"Elvitegravir, Cobicistat, Emtricitabine, Tenofovir Disoproxil Fumarate Drug Combination"			"D000069545"		"Elvitegravir, Cobicistat, Emtricitabine, Tenofovir Disoproxil Fumarate Drug Combination"			
"269074"	"Cobicistat"			"D000069547"		"Cobicistat"			
"269075"	"Ustekinumab"			"D000069549"		"Ustekinumab"			
"269076"	"Machine Learning"			"D000069550"		"Machine Learning"			
"269077"	"Environmental Psychology"			"D000069551"		"Environmental Psychology"			
"269078"	"Rivaroxaban"			"D000069552"		"Rivaroxaban"			
"269079"	"Supervised Machine Learning"			"D000069553"		"Supervised Machine Learning"			
"269080"	"Injection, Intratympanic"			"D000069555"		"Injection, Intratympanic"			
"269081"	"Travoprost"			"D000069557"		"Travoprost"			
"269082"	"Unsupervised Machine Learning"			"D000069558"		"Unsupervised Machine Learning"			
"269083"	"Loteprednol Etabonate"			"D000069559"		"Loteprednol Etabonate"			
"269084"	"Health Equity"			"D000069576"		"Health Equity"			
"269085"	"Morcellation"			"D000069577"		"Morcellation"			
"269086"	"Waterborne Diseases"			"D000069578"		"Waterborne Diseases"			
"269087"	"Ranibizumab"			"D000069579"		"Ranibizumab"			
"269088"	"Bimatoprost"			"D000069580"		"Bimatoprost"			
"269089"	"Exposure to Violence"			"D000069581"		"Exposure to Violence"			
"269090"	"Eszopiclone"			"D000069582"		"Eszopiclone"			
"269091"	"Pregabalin"			"D000069583"		"Pregabalin"			
"269092"	"Unilateral Breast Neoplasms"			"D000069584"		"Unilateral Breast Neoplasms"			
"269093"	"Filgrastim"			"D000069585"		"Filgrastim"			
"269094"	"Adult Survivors of Child Adverse Events"			"D000069586"		"Adult Survivors of Child Adverse Events"			
"269095"	"Round Ligaments"			"D000069590"		"Round Ligaments"			
"269096"	"Round Ligament of Liver"			"D000069592"		"Round Ligament of Liver"			
"269097"	"Round Ligament of Femur"			"D000069593"		"Round Ligament of Femur"			
"269098"	"Abatacept"			"D000069594"		"Abatacept"			
"269099"	"Presenteeism"			"D000069597"		"Presenteeism"			
"269100"	"Crop Production"			"D000069599"		"Crop Production"			
"269101"	"Plant Breeding"			"D000069600"		"Plant Breeding"			
"269102"	"Crop Protection"			"D000069601"		"Crop Protection"			
"269103"	"Working Poor"			"D000069602"		"Working Poor"			
"269104"	"Sevelamer"			"D000069603"		"Sevelamer"			
"269105"	"Dabigatran"			"D000069604"		"Dabigatran"			
"269106"	"Olopatadine Hydrochloride"			"D000069605"		"Olopatadine Hydrochloride"			
"269107"	"Simeprevir"			"D000069616"		"Simeprevir"			
"269108"	"Pedestrians"			"D000069636"		"Pedestrians"			
"269109"	"Undocumented Immigrants"			"D000069756"		"Undocumented Immigrants"			
"269110"	"Adipose Tissue, Beige"			"D000069796"		"Adipose Tissue, Beige"			
"269111"	"Adipocytes, Beige"			"D000069797"		"Adipocytes, Beige"			
"269112"	"SEC Translocation Channels"			"D000069816"		"SEC Translocation Channels"			
"269113"	"Degloving Injuries"			"D000069836"		"Degloving Injuries"			
"269114"	"Staghorn Calculi"			"D000069856"		"Staghorn Calculi"			
"269115"	"Struvite"			"D000069877"		"Struvite"			
"269116"	"Transcription Activator-Like Effector Nucleases"			"D000069896"		"Transcription Activator-Like Effector Nucleases"			
"269117"	"Endoscopic Mucosal Resection"			"D000069916"		"Endoscopic Mucosal Resection"			
"269118"	"Chocolate"			"D000069956"		"Chocolate"			
"269119"	"Bacillus licheniformis"			"D000069976"		"Bacillus licheniformis"			
"269120"	"Bacillus amyloliquefaciens"			"D000069977"		"Bacillus amyloliquefaciens"			
"269121"	"Bifidobacterium longum"			"D000069978"		"Bifidobacterium longum"			
"269122"	"Bacillus pumilus"			"D000069979"		"Bacillus pumilus"			
"269123"	"Lactobacillus paracasei"			"D000069980"		"Lactobacillus paracasei"			
"269124"	"Escherichia coli O104"			"D000069981"		"Escherichia coli O104"			
"269125"	"Bifidobacterium animalis"			"D000069982"		"Bifidobacterium animalis"			
"269126"	"Saccharomyces boulardii"			"D000069983"		"Saccharomyces boulardii"			
"269127"	"Bifidobacterium breve"			"D000069984"		"Bifidobacterium breve"			
"269128"	"Bifidobacterium bifidum"			"D000069985"		"Bifidobacterium bifidum"			
"269129"	"Lactobacillus salivarius"			"D000069996"		"Lactobacillus salivarius"			
"269130"	"Mastic Resin"			"D000069997"		"Mastic Resin"			
"269131"	"Lactobacillus gasseri"			"D000069998"		"Lactobacillus gasseri"			
"269132"	"Lactobacillus johnsonii"			"D000069999"		"Lactobacillus johnsonii"			
"269133"	"Acebutolol"			"D000070"		"Acebutolol"			
"269134"	"Bacillus coagulans"			"D000070000"		"Bacillus coagulans"			
"269135"	"Streptococcus salivarius"			"D000070001"		"Streptococcus salivarius"			
"269136"	"Propionibacterium freudenreichii"			"D000070002"		"Propionibacterium freudenreichii"			
"269137"	"Lactobacillus crispatus"			"D000070003"		"Lactobacillus crispatus"			
"269138"	"Ocimum sanctum"			"D000070004"		"Ocimum sanctum"			
"269139"	"Bifidobacterium adolescentis"			"D000070005"		"Bifidobacterium adolescentis"			
"269140"	"Pediococcus pentosaceus"			"D000070006"		"Pediococcus pentosaceus"			
"269141"	"Leuconostoc mesenteroides"			"D000070007"		"Leuconostoc mesenteroides"			
"269142"	"Pediococcus acidilactici"			"D000070016"		"Pediococcus acidilactici"			
"269143"	"Pediocins"			"D000070017"		"Pediocins"			
"269144"	"Lactobacillus pentosus"			"D000070018"		"Lactobacillus pentosus"			
"269145"	"Bacillus clausii"			"D000070019"		"Bacillus clausii"			
"269146"	"Faecalibacterium"			"D000070036"		"Faecalibacterium"			
"269147"	"Faecalibacterium prausnitzii"			"D000070037"		"Faecalibacterium prausnitzii"			
"269148"	"Paenibacillus polymyxa"			"D000070057"		"Paenibacillus polymyxa"			
"269149"	"Streptococcus iniae"			"D000070058"		"Streptococcus iniae"			
"269150"	"Paenibacillus larvae"			"D000070059"		"Paenibacillus larvae"			
"269151"	"Bdellovibrio bacteriovorus"			"D000070060"		"Bdellovibrio bacteriovorus"			
"269152"	"Enterococcus hirae"			"D000070076"		"Enterococcus hirae"			
"269153"	"Bacteroides thetaiotaomicron"			"D000070077"		"Bacteroides thetaiotaomicron"			
"269154"	"Aeromonas veronii"			"D000070079"		"Aeromonas veronii"			
"269155"	"Pseudomonas chlororaphis"			"D000070096"		"Pseudomonas chlororaphis"			
"269156"	"Butyrivibrio fibrisolvens"			"D000070097"		"Butyrivibrio fibrisolvens"			
"269157"	"Bacillus firmus"			"D000070098"		"Bacillus firmus"			
"269158"	"Streptococcus gallolyticus"			"D000070099"		"Streptococcus gallolyticus"			
"269159"	"Informal Sector"			"D000070100"		"Informal Sector"			
"269160"	"Megasphaera elsdenii"			"D000070101"		"Megasphaera elsdenii"			
"269161"	"Loteae"			"D000070116"		"Loteae"			
"269162"	"Lipid Droplet Associated Proteins"			"D000070136"		"Lipid Droplet Associated Proteins"			
"269163"	"Perilipins"			"D000070137"		"Perilipins"			
"269164"	"Nogo Receptors"			"D000070156"		"Nogo Receptors"			
"269165"	"Pogostemon"			"D000070177"		"Pogostemon"			
"269166"	"Streptococcus gallolyticus subspecies gallolyticus"			"D000070197"		"Streptococcus gallolyticus subspecies gallolyticus"			
"269167"	"Psacalium"			"D000070216"		"Psacalium"			
"269168"	"Bifidobacterium longum subspecies infantis"			"D000070236"		"Bifidobacterium longum subspecies infantis"			
"269169"	"Lactobacillus sakei"			"D000070256"		"Lactobacillus sakei"			
"269170"	"Bifidobacterium pseudocatenulatum"			"D000070257"		"Bifidobacterium pseudocatenulatum"			
"269171"	"Teacher Training"			"D000070260"		"Teacher Training"			
"269172"	"Sleep Hygiene"			"D000070263"		"Sleep Hygiene"			
"269173"	"Heart Rate Determination"			"D000070276"		"Heart Rate Determination"			
"269174"	"Orthodontic Friction"			"D000070297"		"Orthodontic Friction"			
"269175"	"Pediatric Emergency Medicine"			"D000070316"		"Pediatric Emergency Medicine"			
"269176"	"Strategic Planning"			"D000070318"		"Strategic Planning"			
"269177"	"Student Run Clinic"			"D000070319"		"Student Run Clinic"			
"269178"	"Expropriation"			"D000070337"		"Expropriation"			
"269179"	"Pilots"			"D000070356"		"Pilots"			
"269180"	"Asparagaceae"			"D000070357"		"Asparagaceae"			
"269181"	"Value-Based Insurance"			"D000070376"		"Value-Based Insurance"			
"269182"	"Anti-Vaccination Movement"			"D000070377"		"Anti-Vaccination Movement"			
"269183"	"Amaryllidaceae"			"D000070378"		"Amaryllidaceae"			
"269184"	"Attentional Bias"			"D000070379"		"Attentional Bias"			
"269185"	"Xanthorrhoeaceae"			"D000070380"		"Xanthorrhoeaceae"			
"269186"	"Asparagales"			"D000070381"		"Asparagales"			
"269187"	"Liliales"			"D000070396"		"Liliales"			
"269188"	"Antagomirs"			"D000070416"		"Antagomirs"			
"269189"	"Tannerella forsythia"			"D000070436"		"Tannerella forsythia"			
"269190"	"Colchicaceae"			"D000070437"		"Colchicaceae"			
"269191"	"Call Centers"			"D000070456"		"Call Centers"			
"269192"	"Hypoxidaceae"			"D000070476"		"Hypoxidaceae"			
"269193"	"Kinanthropometry"			"D000070496"		"Kinanthropometry"			
"269194"	"Healthy Lifestyle"			"D000070497"		"Healthy Lifestyle"			
"269195"	"Intersectoral Collaboration"			"D000070516"		"Intersectoral Collaboration"			
"269196"	"Independent Medical Evaluation"			"D000070536"		"Independent Medical Evaluation"			
"269197"	"C2 Domains"			"D000070538"		"C2 Domains"			
"269198"	"Pleckstrin Homology Domains"			"D000070539"		"Pleckstrin Homology Domains"			
"269199"	"Melanthiaceae"			"D000070556"		"Melanthiaceae"			
"269200"	"Immunoglobulin Domains"			"D000070557"		"Immunoglobulin Domains"			
"269201"	"Talipes"			"D000070558"		"Talipes"			
"269202"	"Gizzard, Non-avian"			"D000070559"		"Gizzard, Non-avian"			
"269203"	"NLR Proteins"			"D000070576"		"NLR Proteins"			
"269204"	"Parkinson Disease Associated Proteins"			"D000070579"		"Parkinson Disease Associated Proteins"			
"269205"	"CYS2-HIS2 Zinc Fingers"			"D000070580"		"CYS2-HIS2 Zinc Fingers"			
"269206"	"Tripartite Motif Proteins"			"D000070584"		"Tripartite Motif Proteins"			
"269207"	"Cadherin Related Proteins"			"D000070585"		"Cadherin Related Proteins"			
"269208"	"Fiscal Policy"			"D000070586"		"Fiscal Policy"			
"269209"	"Mental Navigation Tests"			"D000070587"		"Mental Navigation Tests"			
"269210"	"Talipes Cavus"			"D000070589"		"Talipes Cavus"			
"269211"	"Solute Carrier Proteins"			"D000070590"		"Solute Carrier Proteins"			
"269212"	"Metatarsal Valgus"			"D000070591"		"Metatarsal Valgus"			
"269213"	"Metatarsus Varus"			"D000070592"		"Metatarsus Varus"			
"269214"	"Methyl CpG Binding Domain"			"D000070593"		"Methyl CpG Binding Domain"			
"269215"	"Coracoid Process"			"D000070597"		"Coracoid Process"			
"269216"	"Anterior Cruciate Ligament Injuries"			"D000070598"		"Anterior Cruciate Ligament Injuries"			
"269217"	"Shoulder Injuries"			"D000070599"		"Shoulder Injuries"			
"269218"	"Tibial Meniscus Injuries"			"D000070600"		"Tibial Meniscus Injuries"			
"269219"	"Diet, Carbohydrate Loading"			"D000070601"		"Diet, Carbohydrate Loading"			
"269220"	"Rib Cage"			"D000070602"		"Rib Cage"			
"269221"	"Coxa Magna"			"D000070603"		"Coxa Magna"			
"269222"	"Tarsal Coalition"			"D000070604"		"Tarsal Coalition"			
"269223"	"Aponeurosis"			"D000070606"		"Aponeurosis"			
"269224"	"Morton Neuroma"			"D000070607"		"Morton Neuroma"			
"269225"	"Nucleus Pulposus"			"D000070614"		"Nucleus Pulposus"			
"269226"	"Annulus Fibrosus"			"D000070616"		"Annulus Fibrosus"			
"269227"	"Microtrauma, Physical"			"D000070617"		"Microtrauma, Physical"			
"269228"	"Cystography"			"D000070621"		"Cystography"			
"269229"	"Brain Contusion"			"D000070624"		"Brain Contusion"			
"269230"	"Brain Injuries, Diffuse"			"D000070625"		"Brain Injuries, Diffuse"			
"269231"	"Chronic Traumatic Encephalopathy"			"D000070627"		"Chronic Traumatic Encephalopathy"			
"269232"	"Closed Fracture Reduction"			"D000070628"		"Closed Fracture Reduction"			
"269233"	"Diastasis, Muscle"			"D000070630"		"Diastasis, Muscle"			
"269234"	"Diastasis, Bone"			"D000070631"		"Diastasis, Bone"			
"269235"	"Hamstring Tendons"			"D000070632"		"Hamstring Tendons"			
